"","NA_Frame","NA_Sub Frame","DDH25:RASIS_X","DDH25:RASIS_Y","DDH25:RASIS_Z","DDH25:LASIS_X","DDH25:LASIS_Y","DDH25:LASIS_Z","DDH25:RPSIS_X","DDH25:RPSIS_Y","DDH25:RPSIS_Z","DDH25:LPSIS_X","DDH25:LPSIS_Y","DDH25:LPSIS_Z","DDH25:RILCR_X","DDH25:RILCR_Y","DDH25:RILCR_Z","DDH25:LILCR_X","DDH25:LILCR_Y","DDH25:LILCR_Z","DDH25:RGRT_X","DDH25:RGRT_Y","DDH25:RGRT_Z","DDH25:RLKNE_X","DDH25:RLKNE_Y","DDH25:RLKNE_Z","DDH25:RMKNE_X","DDH25:RMKNE_Y","DDH25:RMKNE_Z","DDH25:RSPTH_X","DDH25:RSPTH_Y","DDH25:RSPTH_Z","DDH25:RSATH_X","DDH25:RSATH_Y","DDH25:RSATH_Z","DDH25:RIPTH_X","DDH25:RIPTH_Y","DDH25:RIPTH_Z","DDH25:RIATH_X","DDH25:RIATH_Y","DDH25:RIATH_Z","DDH25:RTTUB_X","DDH25:RTTUB_Y","DDH25:RTTUB_Z","DDH25:RLML_X","DDH25:RLML_Y","DDH25:RLML_Z","DDH25:RMML_X","DDH25:RMML_Y","DDH25:RMML_Z","DDH25:RSPSK_X","DDH25:RSPSK_Y","DDH25:RSPSK_Z","DDH25:RSASK_X","DDH25:RSASK_Y","DDH25:RSASK_Z","DDH25:RIPSK_X","DDH25:RIPSK_Y","DDH25:RIPSK_Z","DDH25:RIASK_X","DDH25:RIASK_Y","DDH25:RIASK_Z","DDH25:RICAL_X","DDH25:RICAL_Y","DDH25:RICAL_Z","DDH25:RD5MT_X","DDH25:RD5MT_Y","DDH25:RD5MT_Z","DDH25:RD1MT_X","DDH25:RD1MT_Y","DDH25:RD1MT_Z","DDH25:RTOE_X","DDH25:RTOE_Y","DDH25:RTOE_Z","DDH25:RTIP_X","DDH25:RTIP_Y","DDH25:RTIP_Z","DDH25:LGRT_X","DDH25:LGRT_Y","DDH25:LGRT_Z","DDH25:LLKNE_X","DDH25:LLKNE_Y","DDH25:LLKNE_Z","DDH25:LMKNE_X","DDH25:LMKNE_Y","DDH25:LMKNE_Z","DDH25:LSPTH_X","DDH25:LSPTH_Y","DDH25:LSPTH_Z","DDH25:LSATH_X","DDH25:LSATH_Y","DDH25:LSATH_Z","DDH25:LIPTH_X","DDH25:LIPTH_Y","DDH25:LIPTH_Z","DDH25:LIATH_X","DDH25:LIATH_Y","DDH25:LIATH_Z","DDH25:LTTUB_X","DDH25:LTTUB_Y","DDH25:LTTUB_Z","DDH25:LLML_X","DDH25:LLML_Y","DDH25:LLML_Z","DDH25:LMML_X","DDH25:LMML_Y","DDH25:LMML_Z","DDH25:LSPSK_X","DDH25:LSPSK_Y","DDH25:LSPSK_Z","DDH25:LSASK_X","DDH25:LSASK_Y","DDH25:LSASK_Z","DDH25:LIPSK_X","DDH25:LIPSK_Y","DDH25:LIPSK_Z","DDH25:LIASK_X","DDH25:LIASK_Y","DDH25:LIASK_Z","DDH25:LICAL_X","DDH25:LICAL_Y","DDH25:LICAL_Z","DDH25:LD5MT_X","DDH25:LD5MT_Y","DDH25:LD5MT_Z","DDH25:LD1MT_X","DDH25:LD1MT_Y","DDH25:LD1MT_Z","DDH25:LTOE_X","DDH25:LTOE_Y","DDH25:LTOE_Z","DDH25:LTIP_X","DDH25:LTIP_Y","DDH25:LTIP_Z","DDH25:C7_X","DDH25:C7_Y","DDH25:C7_Z","DDH25:S1_X","DDH25:S1_Y","DDH25:S1_Z","DDH25:SN_X","DDH25:SN_Y","DDH25:SN_Z","DDH25:RBAK_X","DDH25:RBAK_Y","DDH25:RBAK_Z","DDH25:RPHD_X","DDH25:RPHD_Y","DDH25:RPHD_Z","DDH25:LPHD_X","DDH25:LPHD_Y","DDH25:LPHD_Z","DDH25:RAHD_X","DDH25:RAHD_Y","DDH25:RAHD_Z","DDH25:LAHD_X","DDH25:LAHD_Y","DDH25:LAHD_Z","DDH25:RAC_X","DDH25:RAC_Y","DDH25:RAC_Z","DDH25:RELB_X","DDH25:RELB_Y","DDH25:RELB_Z","DDH25:RMELB_X","DDH25:RMELB_Y","DDH25:RMELB_Z","DDH25:RAUPA_X","DDH25:RAUPA_Y","DDH25:RAUPA_Z","DDH25:RPUPA_X","DDH25:RPUPA_Y","DDH25:RPUPA_Z","DDH25:RFRA_X","DDH25:RFRA_Y","DDH25:RFRA_Z","DDH25:RRAD_X","DDH25:RRAD_Y","DDH25:RRAD_Z","DDH25:RULN_X","DDH25:RULN_Y","DDH25:RULN_Z","DDH25:RFIN_X","DDH25:RFIN_Y","DDH25:RFIN_Z","DDH25:LAC_X","DDH25:LAC_Y","DDH25:LAC_Z","DDH25:LELB_X","DDH25:LELB_Y","DDH25:LELB_Z","DDH25:LMELB_X","DDH25:LMELB_Y","DDH25:LMELB_Z","DDH25:LAUPA_X","DDH25:LAUPA_Y","DDH25:LAUPA_Z","DDH25:LPUPA_X","DDH25:LPUPA_Y","DDH25:LPUPA_Z","DDH25:LFRA_X","DDH25:LFRA_Y","DDH25:LFRA_Z","DDH25:LRAD_X","DDH25:LRAD_Y","DDH25:LRAD_Z","DDH25:LULN_X","DDH25:LULN_Y","DDH25:LULN_Z","DDH25:LFIN_X","DDH25:LFIN_Y","DDH25:LFIN_Z","DDH25:LFIN_NA"
"886","903","0","494.302582","1107.727661","996.430664","269.246613","1104.190918","972.718567","437.889862","887.080444","1030.983887","321.341980","892.126831","1037.700684","535.072510","986.423523","1131.674683","224.908646","1025.593628","1126.822998","582.544373","1029.472412","932.079895","508.760040","1159.506714","525.531738",NA,NA,NA,"549.056091","1059.387329","687.196655","558.429626","1128.665771","714.143311","519.282898","1098.869751","585.438049","527.870117","1170.985474","611.228577","442.451050","1233.254395","453.769379","462.126343","1193.533691","98.654503",NA,NA,NA,"506.701599","1103.336792","402.393433","514.091064","1185.966919","402.055511","490.440186","1117.887573","280.492493","501.146271","1191.942505","283.551575","405.262238","1125.777344","39.718513","488.263214","1339.590698","52.540012","381.477783","1344.067505","65.251556","434.468292","1367.793335","89.644142","415.268066","1402.339844","92.867119","180.425644","1022.497437","917.017700","243.473267","920.571289","515.270508",NA,NA,NA,"191.840408","997.849792","738.667786","214.936142","1065.341797","737.113586","221.784042","977.696411","628.365845","245.286621","1044.857788","624.507446","300.402069","895.268127","408.128601","274.016418","568.543701","270.658844",NA,NA,NA,"248.292526","773.766235","491.645203","231.473770","820.333984","427.547363","263.235962","677.345154","417.903137","244.426407","726.355103","356.415466","320.989441","497.157318","328.937531","255.275635","536.330017","115.748894","361.162994","536.383606","114.553230","319.297333","565.845947","91.069931","335.672211","568.937683","61.379238","366.390259","942.584167","1554.242432","371.225128","909.582397","1126.315918","410.189941","1094.493530","1483.012939","495.239716","917.600037","1509.056763","458.728088","991.750793","1646.860107","321.875885","992.477295","1640.741699","459.606110","1101.576050","1724.652588","326.265045","1108.383179","1722.430786","566.468567","971.784485","1512.168457","653.818176","785.514893","1264.937622","578.449097","767.503723","1273.398315","630.496155","928.387512","1387.376709","554.592651","816.847595","1387.210571","652.288696","920.057373","1228.984985","599.984924","1022.450806","1205.813965","650.577148","1010.419373","1163.866577","636.261475","1095.361938","1186.038208","230.833435","1089.213379","1525.564575","64.419724","1058.663574","1248.246704","109.981194","994.175964","1242.708130","141.937683","1113.997925","1392.165649","121.845047","998.360962","1354.526611","169.116852","1152.609985","1274.360474","283.643646","1165.900879","1311.718262","263.197601","1213.598511","1269.467651","307.860229","1230.730713","1345.113892",NA
"887","904","0","494.698456","1106.921387","992.875854","269.109375","1103.989258","970.432556","438.385345","886.415283","1026.338745","321.677490","891.466003","1033.104004","535.887207","986.663391","1128.007202","224.999481","1023.771790","1123.521973","582.505188","1028.480713","927.917542","509.042206","1158.669556","522.738831",NA,NA,NA,"550.787231","1060.514282","686.013794","558.169739","1129.306519","711.672729","516.879578","1101.968994","582.661377","528.587158","1171.774048","609.307556","445.324554","1233.376221","450.625580","461.217102","1183.666016","97.827812",NA,NA,NA,"506.226959","1100.598145","402.522339","514.505920","1182.611816","399.477783","487.873383","1112.125732","280.106750","499.563324","1185.517578","280.835236","404.937500","1114.321045","40.668922","488.543671","1329.011841","47.293510","381.621826","1333.609497","59.299236","434.853058","1358.959717","82.749756","415.272766","1393.359741","84.268227","180.367020","1022.979004","913.513672","241.986588","927.248779","510.915924",NA,NA,NA,"191.585388","1000.553345","735.139832","214.811447","1068.042847","734.816284","219.853363","982.990051","625.053345","244.448975","1049.689209","621.700684","299.264343","900.401428","404.399963","273.983704","570.403076","274.975128",NA,NA,NA,"248.263992","780.299011","491.046326","230.434250","825.748169","425.843048","263.485840","682.362366","419.323395","244.035721","729.987244","356.545898","322.423523","500.082367","333.405701","254.239914","536.009766","121.039650","358.999969","537.354492","117.515953","316.711334","566.377319","94.824646","332.510529","569.402405","64.959595","367.810699","945.243347","1551.065674","372.068115","909.520264","1122.652100","410.196014","1095.165649","1479.568726","497.407959","918.540222","1505.995117","458.918732","992.439941","1643.764282","322.291382","993.197021","1637.789673","459.901886","1102.010254","1721.788208","326.583801","1108.961670","1719.653198","567.987366","973.944702","1508.908813","656.866577","789.268005","1260.180420","581.538330","771.185974","1268.203369","632.228699","931.445374","1383.744507","557.625549","819.340088","1382.677612","654.422913","924.352051","1224.357300","601.672913","1026.251343","1201.153198","652.619629","1014.483337","1159.549072","638.298645","1099.225586","1181.793579","230.711502","1088.764160","1522.169678","64.338104","1053.904053","1245.275635","110.611343","990.043884","1239.374390","141.337402","1111.092651","1387.523926","122.374985","995.046021","1351.562988","168.018372","1149.272217","1269.667236","282.526306","1165.091187","1305.604370","261.134430","1211.747437","1263.192993","305.425812","1232.860596","1339.774292",NA
"888","905","0","495.136597","1106.997803","990.083923","268.925354","1103.874756","968.031189","439.200134","886.135498","1021.641968","321.832428","890.530518","1028.021484","536.544067","986.873352","1123.930420","225.130508","1021.906128","1119.894531","582.682373","1026.659424","923.615479","509.229492","1157.978760","520.311951",NA,NA,NA,"551.768738","1061.257080","684.387085","560.301575","1129.805054","710.741577","519.003967","1102.080444","581.841431","529.344116","1172.756348","607.987366","447.738770","1233.630981","448.758118","460.257111","1173.509033","98.039490",NA,NA,NA,"503.947968","1097.838379","402.725372","515.252930","1179.736328","398.474701","485.371277","1106.443237","281.241730","499.527832","1180.172607","280.076141","405.125275","1102.432129","42.187801","487.853638","1319.181763","44.487320","379.295776","1322.741211","54.572308","432.980438","1349.778198","77.418655","412.693726","1384.076660","76.516129","180.499191","1023.364197","909.832031","240.492355","933.610352","506.583099",NA,NA,NA,"191.346207","1003.096252","731.458923","214.250061","1070.840088","732.537170","219.685913","987.532349","620.721558","243.494873","1054.553589","619.064758","297.714417","905.763184","400.811310","273.773834","572.928894","279.234802",NA,NA,NA,"247.611771","787.191650","490.363007","229.542084","831.065918","424.368134","262.841949","688.065979","420.351349","243.125702","734.030640","357.111694","323.504791","503.655487","337.492065","252.373459","537.141418","125.659439","356.228516","539.076233","121.279327","314.246460","568.218750","98.140854","329.354431","570.962524","68.464233","369.507172","947.746399","1547.982666","372.950592","909.252197","1118.652100","410.089722","1095.821167","1475.976074","499.901031","920.261353","1502.413452","459.315918","993.410645","1640.796387","322.700226","993.907166","1634.886230","460.185333","1102.451050","1718.939575","326.739746","1109.509644","1717.059082","569.782166","975.948853","1505.743286","659.971863","793.487549","1255.324341","584.590698","774.809143","1262.991699","633.849609","934.637390","1379.997314","561.152466","821.859314","1377.703613","658.384705","927.113586","1220.076660","603.354004","1030.164551","1196.474487","654.553833","1018.682007","1154.952759","640.046509","1103.263428","1177.314453","230.389297","1088.053345","1518.680786","64.610497","1048.801270","1241.543335","111.533005","984.953552","1236.510620","140.697800","1108.207520","1382.842163","123.333771","991.515137","1348.252441","166.826111","1145.853638","1264.655884","281.333801","1163.688721","1299.857422","259.017517","1209.677856","1256.501587","303.350647","1232.643799","1332.535889",NA
"889","906","0","495.616577","1105.588745","986.289124","268.695526","1103.464355","965.144958","440.121216","884.732788","1016.886230","322.935516","889.419739","1023.081299","536.707947","986.603638","1119.770142","225.327271","1019.850464","1115.881226","582.919556","1026.194092","919.440857","510.103638","1158.110840","519.466492",NA,NA,NA,"551.410583","1061.287720","682.269226","561.895874","1130.486694","710.163818","518.198792","1103.887085","580.210144","529.915955","1173.724243","607.288696","449.432251","1234.193115","447.940643","459.465240","1163.462402","98.710915",NA,NA,NA,"501.459076","1096.558838","404.866211","515.626343","1177.730835","398.349823","483.660919","1102.613403","283.212616","499.879730","1175.226929","279.767853","404.603241","1090.577759","43.242588","486.242249","1308.371948","44.104366","377.769012","1311.396484","49.451691","429.847443","1339.412598","73.188576","409.375061","1373.561768","70.656784","180.574356","1023.362427","905.685120","239.746964","940.085388","502.359619",NA,NA,NA,"190.712189","1006.031494","728.303284","213.670761","1073.599854","730.346375","218.964188","992.440002","617.115845","242.760696","1059.571289","616.377808","295.763794","911.783203","397.365784","273.470459","575.993042","282.980011",NA,NA,NA,"247.882538","794.148804","489.522522","230.605484","836.459290","422.561127","263.432098","693.677734","421.517761","242.575241","738.402222","357.736481","324.924072","507.418762","341.395477","250.735611","538.661865","129.838104","354.556396","541.750916","124.772446","311.194336","569.878723","102.102913","326.063965","573.265991","71.744995","370.895142","950.260071","1544.276611","374.325867","908.873108","1114.317993","409.794067","1096.348267","1472.329590","502.251617","921.255737","1498.890503","459.665833","994.248657","1638.022217","321.050568","995.631470","1632.543823","460.354919","1103.091064","1716.638062","326.950989","1110.021240","1714.570435","571.268555","977.963562","1501.954468","663.339294","798.179260","1250.272827","587.802856","778.478638","1257.356445","635.275635","937.951477","1375.731812","564.421631","824.418213","1372.402222","661.592651","931.714661","1215.380493","604.946167","1034.450806","1191.444336","656.378723","1023.019653","1149.946899","641.742432","1107.297241","1172.507935","229.915588","1087.039795","1514.878296","65.057861","1043.232910","1237.920288","112.520424","980.374146","1232.700928","140.116028","1105.047119","1378.018555","124.201630","987.803101","1344.840942","165.545044","1142.290894","1259.369019","280.018311","1162.467285","1293.414062","256.759979","1207.286377","1249.518799","301.159668","1232.419678","1325.010742",NA
"890","907","0","496.291595","1104.983887","983.349609","268.474518","1103.264160","962.389343","441.390350","882.412048","1011.481628","323.503235","888.268738","1017.496216","537.227966","987.953735","1115.562256","225.427277","1017.904907","1111.624390","583.332642","1024.869629","914.988281","511.574402","1159.245239","520.109558",NA,NA,NA,"552.424255","1062.112549","681.351685","562.661926","1130.601440","709.654114","520.649292","1105.210449","580.657349","531.540466","1175.847290","608.143921","450.955841","1234.880737","446.741730","458.230011","1152.746094","99.375717",NA,NA,NA,"499.623993","1096.149536","407.420502","515.963745","1176.385010","398.424316","482.206818","1099.140015","285.256042","501.262848","1171.270874","280.760437","403.915405","1079.056274","44.281368","485.648468","1297.111328","44.561752","375.063934","1300.820190","48.249653","427.777649","1328.579956","70.268402","407.802490","1363.169312","67.537720","180.969528","1023.607849","901.620178","238.560013","947.006165","497.938080",NA,NA,NA,"190.587997","1008.480103","724.982605","213.432343","1076.294556","728.767883","217.676361","997.514160","613.821289","242.133545","1064.542725","614.355713","293.967010","917.642273","394.382050","273.104889","579.774475","286.711243",NA,NA,NA,"247.689560","801.365967","488.836853","229.056473","842.389954","421.502502","263.343048","699.707336","422.172394","241.597321","743.239075","357.813049","326.017151","512.016052","344.717041","246.805115","542.376587","135.350952","352.061035","545.542664","127.282906","308.270081","572.587036","105.320610","322.763000","575.942444","74.710075","372.850891","953.189392","1540.721558","374.454224","907.162048","1110.165039","409.312561","1096.816895","1468.623169","504.687622","922.320740","1495.008423","459.899261","995.120667","1635.382935","323.372528","995.462097","1629.375000","460.554382","1103.693237","1714.554810","327.076263","1110.560181","1712.300659","573.322571","980.393921","1498.316528","666.683105","802.778137","1244.902344","591.908691","782.213196","1251.626831","636.747498","941.372864","1371.369873","568.115845","827.102783","1367.004883","664.209839","936.217773","1210.385498","606.766296","1038.760010","1186.392578","658.057739","1027.550903","1144.868774","643.288208","1111.384033","1167.774780","229.129959","1086.500244","1511.463867","65.349785","1037.584351","1234.194702","113.647781","975.195435","1229.421631","139.598434","1101.327881","1372.769653","125.471550","983.950562","1341.180054","164.173050","1138.457275","1253.851196","278.561127","1161.401733","1286.712280","254.244980","1204.887207","1242.235352","298.941833","1232.175415","1317.150024",NA
"891","908","0","497.219543","1104.160278","980.309570","268.405151","1102.826782","959.621948","441.500519","881.722656","1006.086609","324.035919","886.169373","1012.196777","537.456543","988.066345","1110.870972","225.692856","1015.906555","1107.073608","584.227112","1023.428589","910.572632","513.193115","1161.094727","521.322632",NA,NA,NA,"552.834534","1062.583252","680.253479","563.733887","1130.831909","709.351868","521.402527","1107.616089","579.930603","533.012817","1177.402832","608.574463","451.686066","1235.429810","446.171722","457.328766","1141.859741","99.681328",NA,NA,NA,"498.880554","1095.980469","409.757751","516.235901","1175.480957","398.265533","481.904144","1095.280640","287.702026","501.185486","1166.273682","280.305237","403.692871","1067.148315","45.867687","485.742737","1285.149048","43.909824","374.244904","1288.993652","47.666965","427.469849","1316.897095","67.647766","407.898193","1351.519287","66.238007","181.220535","1023.644714","897.102966","237.077591","953.432434","494.401520",NA,NA,NA,"190.064529","1011.751526","722.995483","213.155197","1078.883667","727.203003","216.923462","1002.676270","611.102051","241.185333","1069.415283","612.954285","291.840668","924.037598","391.597321","272.835236","584.069824","289.982666",NA,NA,NA,"248.111755","808.631348","488.215424","227.429779","848.850159","420.716644","263.600800","706.300415","422.827667","240.934189","748.367981","358.096497","326.817871","516.914429","348.048828","244.547607","546.154907","139.211029","347.969452","550.745544","128.550537","306.087769","576.138245","108.324776","320.217224","579.684753","77.121284","374.143158","955.542358","1536.728760","375.101990","905.808655","1105.596680","408.741150","1097.060059","1464.804077","507.357788","923.401978","1491.090088","460.143158","995.827393","1632.878784","323.510468","996.259949","1626.850586","460.470886","1103.940796","1712.325806","327.185181","1110.972778","1710.204956","574.713257","982.248169","1494.241089","669.915344","807.617126","1239.217041","595.495972","786.316345","1245.735229","638.293701","945.005737","1366.741943","571.887085","829.786133","1361.171265","666.735229","940.957947","1204.831665","608.518372","1043.158691","1180.975220","659.810791","1032.418335","1139.745239","644.685364","1115.771729","1162.707520","228.206650","1085.857666","1508.288696","66.069695","1031.520386","1230.214844","115.383209","969.842957","1225.875244","138.931381","1097.649292","1367.490845","127.068787","979.851990","1337.418823","162.800797","1134.458618","1248.088013","277.008820","1160.302979","1279.735596","251.110458","1202.168213","1234.548462","296.355316","1231.875977","1308.910034",NA
"892","909","0","498.026886","1102.928589","977.599731","268.356476","1102.185303","956.582764","441.705536","879.786804","1000.526917","324.656403","884.556824","1006.270081","537.760071","987.514465","1106.689575","225.897369","1013.940186","1102.246582","584.992249","1021.166931","906.873474","514.902710","1163.493652","522.350037",NA,NA,NA,"553.305542","1062.972656","678.972595","565.005249","1130.513428","709.480469","521.723328","1109.146851","579.276978","534.549255","1178.878296","608.955627","452.148682","1235.792236","445.163513","456.482086","1129.886841","100.155777",NA,NA,NA,"499.242126","1095.460693","411.983124","516.741577","1174.431396","398.001129","481.911407","1091.389038","290.003113","501.576660","1162.574707","280.520752","403.020844","1055.816406","46.899635","486.248169","1273.299438","41.726826","374.427368","1277.862915","46.989944","428.467682","1305.813477","65.999870","408.775726","1340.298828","63.884094","181.568466","1023.669128","892.554565","236.122116","960.106750","491.316467",NA,NA,NA,"190.093384","1014.457947","720.492493","212.983521","1081.702881","726.163818","216.181152","1008.035034","608.624268","240.594391","1074.317627","611.464722","290.090118","930.615601","388.969269","272.578735","588.989807","293.132324",NA,NA,NA,"248.672455","815.993103","487.454681","227.379593","854.808655","419.606750","263.716339","713.051331","423.571014","240.328766","754.182922","358.667297","327.728119","522.305115","350.655609","242.310150","550.826294","143.222107","347.679565","554.327271","132.066483","303.545715","580.694641","111.024063","317.523315","583.986633","80.063896","375.920929","957.887207","1532.784546","375.946869","904.429932","1100.855225","408.023926","1097.420654","1461.134033","509.996521","924.228638","1487.445557","460.676331","996.381592","1630.900635","321.536438","997.952332","1624.979858","460.608337","1104.619507","1710.593262","327.255615","1111.344238","1708.162964","576.589355","984.093994","1490.214111","673.523804","812.610962","1233.487305","599.322205","790.285217","1239.446167","639.712219","948.801941","1361.907471","575.599182","832.513855","1355.188110","669.447205","946.088379","1199.021118","609.882263","1048.199341","1176.325806","661.383423","1037.388428","1134.293701","645.827209","1120.799683","1157.854004","226.941330","1084.689453","1504.273438","66.954498","1025.082031","1226.459717","116.911217","964.141968","1222.299438","138.454910","1093.648438","1362.159790","128.026428","975.246948","1333.561157","161.715591","1129.935181","1241.980225","275.366394","1159.129272","1272.414917","248.501953","1200.137085","1226.927979","294.357483","1229.230835","1299.007812",NA
"893","910","0","499.317413","1101.963989","975.250549","268.158875","1101.672974","953.658875","442.118164","877.580017","994.456421","325.044617","882.977356","999.823181","537.953674","987.756836","1102.477417","226.017578","1012.118835","1097.357666","585.115601","1018.642761","904.135132","516.266968","1165.843262","523.085449",NA,NA,NA,"553.831726","1062.749146","677.471436","566.212463","1129.589478","709.018494","522.910278","1110.379150","578.753662","536.077637","1179.634644","608.967346","452.062134","1235.855957","443.877655","456.614502","1120.531372","100.821671",NA,NA,NA,"499.850769","1094.555786","414.017548","517.085510","1173.346680","397.770325","482.418732","1087.382568","291.875854","501.576233","1158.049072","280.288971","403.573975","1044.014038","48.653141","487.345978","1262.236694","41.191525","375.835052","1265.955933","45.158497","429.318085","1295.512451","63.579044","409.295898","1330.084961","59.978737","181.946350","1023.704895","887.749390","235.221878","966.722534","488.644135",NA,NA,NA,"190.032440","1017.052307","718.286133","212.817856","1084.488525","725.204102","215.362930","1012.738098","605.855774","240.756927","1079.895142","609.324951","288.541779","937.406921","386.452545","272.435516","594.415039","295.614227",NA,NA,NA,"249.199295","823.789673","486.830383","226.288773","861.886047","419.175079","263.858429","720.188843","423.564301","239.680969","759.997925","358.974854","328.123657","528.102905","352.801544","241.153992","555.967468","146.153137","345.746490","559.993286","133.049683","301.780945","586.263794","113.416351","315.257996","589.418945","82.396889","377.699371","960.614136","1528.795532","376.603668","903.343689","1095.875000","407.352081","1097.784058","1457.523071","512.715515","926.012451","1483.845703","460.870056","997.092590","1628.682007","321.573944","998.620789","1622.659424","460.470062","1104.919556","1708.475464","327.247772","1111.732178","1706.108887","578.466187","986.321899","1486.142212","676.920959","818.114807","1227.534912","603.062805","794.401794","1232.789429","640.823242","952.527771","1356.798462","579.399109","835.686218","1348.792969","672.116882","951.481323","1192.890503","611.250549","1052.750854","1171.111450","662.860901","1042.490234","1128.901123","646.771423","1125.744629","1152.742432","225.738373","1083.403564","1500.523315","68.064522","1018.383362","1222.536255","118.895088","958.063049","1218.445557","137.998367","1089.320190","1356.454834","130.470779","971.050964","1329.444580","160.274368","1125.586792","1235.815918","273.678589","1157.906738","1264.790771","245.425278","1197.530396","1218.844116","291.535889","1228.900513","1290.117188",NA
"894","911","0","500.814392","1100.891724","973.547729","268.162506","1100.963623","950.611877","442.595764","875.546631","988.292053","325.245453","880.943481","993.315125","538.173950","987.632690","1098.175171","227.039597","1010.662659","1091.607788","584.990295","1015.093445","902.659973","517.478088","1168.493042","523.100525",NA,NA,NA,"554.183167","1061.775513","675.739441","567.118225","1128.364868","707.780640","524.549194","1110.648193","577.628723","537.933655","1179.863892","608.688904","451.650146","1235.201172","441.880219","456.421082","1109.936157","101.221336",NA,NA,NA,"501.377869","1093.228638","414.947723","517.584839","1171.900879","397.075684","482.793640","1082.821045","292.807709","501.951935","1153.884155","280.035431","403.891174","1032.377075","49.845066","488.305969","1250.984497","41.310463","375.932800","1254.387451","44.272785","429.629333","1284.163940","62.284504","409.223328","1318.462524","57.276402","182.270050","1023.754822","882.864685","234.349121","973.560242","486.343414",NA,NA,NA,"189.464996","1020.220642","716.080017","212.523499","1087.258667","724.262146","214.586441","1017.907837","603.462158","239.559586","1085.061279","607.995178","286.790466","944.977173","384.388641","271.904724","600.696960","297.813934",NA,NA,NA,"249.727783","831.793640","486.237244","225.542679","868.948181","418.416748","264.888458","727.456482","423.966187","238.708817","766.614929","358.622681","328.152802","534.117981","354.644073","240.092087","562.139893","148.247482","344.054688","565.784058","135.541382","299.712006","592.567139","115.809555","313.316071","595.300293","84.236191","379.209076","963.144470","1524.932007","377.068390","901.789001","1091.378784","406.590363","1098.162598","1454.085815","515.191589","927.225830","1480.795166","461.019348","997.752075","1626.614136","321.649811","999.177795","1620.419800","460.483643","1105.468750","1706.403076","327.205109","1112.117920","1704.028442","580.074280","988.353333","1482.196167","680.405945","823.627136","1221.517212","607.046814","798.564209","1226.404663","641.972961","956.371277","1351.652344","583.534485","838.327332","1342.567627","674.769409","957.081177","1186.727783","612.443909","1057.469727","1165.589600","664.306274","1047.902832","1123.479126","647.533325","1130.861084","1147.944824","224.442947","1082.094116","1496.904663","69.520195","1011.219116","1218.320801","121.354553","952.298218","1214.739746","137.721817","1084.542358","1350.702881","131.563568","966.174194","1325.426270","158.728180","1120.922363","1229.807861","271.895691","1156.701172","1256.959717","244.391907","1194.795654","1209.658569","287.863739","1230.438232","1282.185669",NA
"895","912","0","502.459290","1099.777710","972.428589","268.255157","1100.360352","947.641052","442.057800","874.168945","981.487732","325.060120","879.427490","986.494385","538.304199","987.279480","1094.078003","227.288834","1008.992188","1086.759399","584.862915","1011.759033","902.003296","518.098267","1170.563599","522.331299",NA,NA,NA,"554.635620","1060.670898","673.520935","568.254211","1126.625244","706.613342","524.267395","1109.523071","575.458313","539.130798","1179.030151","607.323975","450.872528","1233.969727","439.377014","456.667847","1098.839600","101.647240",NA,NA,NA,"501.411377","1090.814819","415.095123","517.790710","1169.192017","395.339996","484.562439","1076.759766","294.686462","501.962128","1148.358765","279.092743","404.627258","1020.384216","50.774380","488.540649","1238.821777","40.681190","375.311707","1242.330444","44.190323","429.873535","1272.513306","61.202560","409.758636","1307.177368","56.534248","182.508469","1023.912292","878.384399","233.050400","980.749695","484.554443",NA,NA,NA,"189.003906","1022.981140","713.937744","212.085754","1090.026733","723.190369","213.884552","1022.907837","601.094299","239.002670","1089.849609","606.936768","288.309601","951.258667","381.086548","271.889069","607.230896","299.773956",NA,NA,NA,"250.121597","839.931519","485.285309","225.040237","876.095459","417.380341","265.299927","735.220215","424.034515","237.674606","773.755310","359.619232","328.053619","540.329468","356.109161","238.682114","569.386902","150.912048","342.753479","572.674133","136.781052","298.379639","599.157410","117.189491","311.576447","602.115540","85.864075","380.684540","965.663269","1521.092407","377.833160","899.987000","1086.337891","406.006836","1098.803467","1450.741943","516.994141","928.315491","1478.012939","460.996155","998.337280","1624.426270","321.748688","999.669495","1618.042725","460.429779","1106.052124","1704.382446","327.158569","1112.515869","1701.943359","581.648071","990.373108","1478.273560","683.648743","829.515320","1215.333008","610.997498","803.241943","1219.455444","642.869324","960.349182","1346.224243","587.716431","841.205322","1336.150757","677.280457","962.860657","1180.615356","613.834473","1063.232300","1160.932861","665.660828","1053.581543","1118.069946","647.886108","1136.005127","1143.117310","223.510147","1080.461182","1493.328735","70.703239","1004.239197","1214.608521","123.533157","946.329773","1211.220581","137.579514","1079.648071","1345.322388","133.837753","961.435059","1321.309570","157.442184","1116.030151","1223.636841","270.121399","1155.302246","1248.863281","241.021118","1191.890015","1201.251953","285.105560","1227.696289","1271.130493",NA
